id,nick,comment,refer_nick,refer,time,star
1414011288,刘永琦鹅,我记住你了,我的姑娘在远方,吃饭还是好使的,3月28日 16:38,0
1414011288,我的姑娘在远方,加油，美好的总会到来,又是清明,感情太折磨人了 谢谢你陌生人 我会去的 这是我们的约定,3月28日 16:18,0
1414011288,我的姑娘在远方,加油,柔洐,"看到这句话好温暖 差点哭了
都要好好的 活出自己想要的样子 加油呀 陌生人",3月28日 16:18,0
1414011288,柔洐,"看到这句话好温暖 差点哭了
都要好好的 活出自己想要的样子 加油呀 陌生人",我的姑娘在远方,都他妈给老子好好的，别被爱情折磨的遍体鳞伤，有空来徐州找老子喝酒，老子请你们吃火锅，别人不爱你我爱你们，我不允许你们伤害自己听清楚了吗?陌生人，我想你们累了！,3月28日 15:53,2
1414011288,有人从长安来-,"“长安和太阳哪个更远？”
年仅几岁的晋明帝第一次回答；“太阳远，因为见过有人从长安来，却没有人从太阳来。”
多年后，
第二次他回答；“长安远，因为抬头可见太阳，却不见长安。”举目见日，不见长安，亦不见你。",,,3月28日 13:49,8
1414011288,柔洐,乖乖 我们陪着你呀 好好走下去,唤醒黑白,今年是特殊的一年，病毒成灾，过年期间分手啦，然后紧接着生意亏损，最难过的是不幸检查出了胃癌。人生得意须尽欢，一首情歌两难。不想再拖累任何人啦，希望以后大家一定要好好照顾自己呀，一定要呀,3月28日 13:18,0
1414011288,柔洐,"故事的开始总是温柔至极
而我现在选择了 不让故事有后来
仅仅认识 就够了
就让故事留在最温柔的时候吧",,,3月28日 13:16,2
1414011288,未妨惆怅是清狂_SYJ,"人生得意须尽欢 一首情歌两难我们别再一拍两散
人生得意须尽欢 情味腐烂字里行间谈离散
人生得意须尽欢借旧俗人作伴 我懂此情入戏为怀
人生得意须尽欢 悲歌曲调唱完
情话不再相伴
人生得意须尽欢 烟雨江南 梦里无人生还
人生得意须尽欢 遇你可算晚 绵绵温情差你时寒",,,3月28日 09:08,2
1414011288,未妨惆怅是清狂_SYJ,爱情什么的都他妈是狗屁,我的姑娘在远方,都他妈给老子好好的，别被爱情折磨的遍体鳞伤，有空来徐州找老子喝酒，老子请你们吃火锅，别人不爱你我爱你们，我不允许你们伤害自己听清楚了吗?陌生人，我想你们累了！,3月28日 09:02,1
1414011288,门马1,鲁迅说 我他妈啥时候说过,诡印,"鲁迅说:“人类的情感并不相同，所以你不理解我的瞬间我并不怪你
。但是我并不大度，所以还是不能原谅你”",3月28日 08:45,1
1414011288,Anni哦,"有一天，你让我听这首歌
我听了
然后我们就没有然后了",,,3月28日 08:38,0
1414011288,又是清明,我也是 我感觉看不到希望了 可是我很喜欢他 我想坚持 坚持不喜欢其他人 坚持继续等下去 可能没有结果 可我觉得值得 再等几年吧 毕竟这个人 我也一辈子忘不掉,我也想要歌手页,我特别喜欢的你，有一天突然告诉我你为了个男人心态崩了，然后就三天没理我，可是我们之前还是很甜啊。我原以为你是真的喜欢我，后来连一个骗子都比不过。太突然了，大概就是心里没有我吧！,3月28日 06:58,1
1414011288,又是清明,感情太折磨人了 谢谢你陌生人 我会去的 这是我们的约定,我的姑娘在远方,都他妈给老子好好的，别被爱情折磨的遍体鳞伤，有空来徐州找老子喝酒，老子请你们吃火锅，别人不爱你我爱你们，我不允许你们伤害自己听清楚了吗?陌生人，我想你们累了！,3月28日 06:54,0
1414011288,太阳消失后会有很多星星,四周都是空气我却不能呼吸。,,,3月27日 23:18,1
1414011288,小艺要搞钱,熬了这么久看见这个泪崩了,我的姑娘在远方,都他妈给老子好好的，别被爱情折磨的遍体鳞伤，有空来徐州找老子喝酒，老子请你们吃火锅，别人不爱你我爱你们，我不允许你们伤害自己听清楚了吗?陌生人，我想你们累了！,3月27日 23:14,0
1414011288,念玖旧梦,兄弟，冲你这句话，我会好好的，谢谢你，陌生人,我的姑娘在远方,都他妈给老子好好的，别被爱情折磨的遍体鳞伤，有空来徐州找老子喝酒，老子请你们吃火锅，别人不爱你我爱你们，我不允许你们伤害自己听清楚了吗?陌生人，我想你们累了！,3月27日 20:35,0
1414011288,苏韵锦-Suyunjin,还是忘了 不是吗,,,3月27日 20:27,1
1414011288,凡夫俗子_xq73,好好爱自己,,,3月27日 20:21,2
1414011288,路过浊酒,十七八的女孩，她不图你物质上的东西，只图你对她好,,,3月27日 20:11,4
1414011288,我的姑娘在远方,好嘞,严阿七,有空来衡水这个县城走走，说说我们的故事，我请你喝衡水老白干。加油,3月27日 19:28,0
1414011288,我的姑娘在远方,吃饭还是好使的,刘永琦鹅,去徐州找你好使吗,3月27日 19:24,0
1414011288,我喜欢你呀_YW,错过的公交车还可以等下一辆，伤口还会愈合长好，哪有那么脆弱，很坚强很开心的好不,,,3月27日 16:45,2
1414011288,刘永琦鹅,去徐州找你好使吗,我的姑娘在远方,都他妈给老子好好的，别被爱情折磨的遍体鳞伤，有空来徐州找老子喝酒，老子请你们吃火锅，别人不爱你我爱你们，我不允许你们伤害自己听清楚了吗?陌生人，我想你们累了！,3月27日 15:17,0
1414011288,严阿七,有空来衡水这个县城走走，说说我们的故事，我请你喝衡水老白干。加油,我的姑娘在远方,都他妈给老子好好的，别被爱情折磨的遍体鳞伤，有空来徐州找老子喝酒，老子请你们吃火锅，别人不爱你我爱你们，我不允许你们伤害自己听清楚了吗?陌生人，我想你们累了！,3月27日 15:03,0
1414011288,怀春抱洛阳,嘭，来了,Duby渡,点名！,3月27日 13:33,0
1414011288,怀春抱洛阳,单曲循环中,,,3月27日 13:33,0
1414011288,渊呵2001,儿女情长什么的，真的很影响我行走江湖,,,3月27日 11:42,1
1414011288,爽歪歪不歪啊哈,好听！,,,3月27日 09:18,1
1414011288,孤独先行,温柔与你同在，晚安。,,,3月26日 22:07,1
1414011288,往事只能回味对么,一身清贫怎敢入芳华，两袖清风怎敢误佳人。,,,3月26日 21:56,4
1414011288,不如把我推进银河,这是温柔中温柔，爱了♡,,,3月26日 21:04,3
1414011288,_吻你眉间雪,来晚了 这么好听的歌怎么 别人发现不了啊,Duby渡,点名！,3月26日 21:00,1
1414011288,我喜欢你呀_YW,时间的温柔记得给自己和亲人留一份,,,3月26日 20:55,3
1414011288,要坚强勇敢呐w,好听,,,3月26日 18:48,5
1414011288,一濑红莲k,突然想到程二爷说过的一句话,,,3月26日 17:49,4
1414011288,莫关山小弟,人生得意须尽欢 倦看烟雨江南,,,3月26日 16:53,3
1414011288,再世潘安007,好听,,,3月26日 16:33,2
1414011288,一叹逍遥南街,为何得意，得意是为何。嘛[多多笑哭][多多笑哭],,,3月26日 16:14,2
1414011288,慕容肉肉,喜欢从来不该是单恋,,,3月26日 15:19,3
1414011288,慕容肉肉,喜欢这首歌，喜欢先生,,,3月26日 15:19,3
1414011288,慕容肉肉,句句皆情，字字皆伤，声声皆沧桑,,,3月26日 15:17,3
1414011288,慕容肉肉,不要问我为什么来这么迟，因为我是从Q音乐来的,Duby渡,点名！,3月26日 15:15,1
1414011288,慕容肉肉,这首歌有很多好听的版本，但我唯独喜欢渡先生唱的，就好像对我好的人很多，但我满眼都只有你一样♡,,,3月26日 15:13,3
1414011288,白白胖胖去师大,一别两宽 各生欢喜,,,3月26日 15:12,2
1414011288,1-Flipped-1,到,Duby渡,点名！,3月26日 14:43,1
1414011288,沐沐火火鸭,"世上没女人了吗？
劳资何必呢！",,,3月26日 14:22,1
1414011288,你在想屁吃n,当然oK,太阳可维修喔,you也答应me o不OK,3月26日 13:51,0
1414011288,盫十三,可以加我嘛 我九月就回来了,另一个穆穆,可以……吃火锅么，等我退伍再去吧，好久没吃了呢,3月26日 13:40,0
1414011288,林采汐,900了,,,3月26日 12:47,0
1414011288,路过浊酒,喜欢和爱不一样，我只是喜欢所有人，不爱任何人,,,3月26日 12:30,1
1414011288,呵呵一笑很倾城丶丿,这个版本好听啊,,,3月26日 12:18,4
1414011288,别看我只是一只呼啦,我想你了，我的朋友.可还记得初中放学后去过的图书馆，经过小学时一起吃的烤火腿肠，和一同踏过的那座回家路上的荷花亭……,,,3月26日 11:58,1
1414011288,宇宇要摘星呐,我觉得这个好听,,,3月26日 09:59,1
1414011288,XL咯了,最终还是选择了父母满意,,,3月26日 07:47,2
1414011288,须尽欢丷,我也喜欢这个版本,-开往春天的地铁-,只有我喜欢这个版本的嗓音吗，先留个记好，哈哈哈,3月26日 06:09,0
1414011288,扶生生,人生得意须尽欢，莫使金樽空对月。一别两宽各赴人海。彻夜难眠时又想起你,,,3月26日 02:13,2
1414011288,万种风情200309,我不想喜欢你了，喜欢你太累了，忍是心疼你，装傻是爱你。。。。是什么让我对你说出那个字说完我又后悔，从来不舍得骂你，语气重一点都不想,,,3月26日 01:47,1
1414011288,北辰沉,不想再喜欢你了,,,3月26日 01:16,1
1414011288,亦佳人-,"北方刺骨的雪冻身
南方温柔的雨刺骨",,,3月26日 00:20,1
1414011288,看月亮多亮,还没碰过爱情的，也想吃火锅,我的姑娘在远方,都他妈给老子好好的，别被爱情折磨的遍体鳞伤，有空来徐州找老子喝酒，老子请你们吃火锅，别人不爱你我爱你们，我不允许你们伤害自己听清楚了吗?陌生人，我想你们累了！,3月25日 23:51,0
1414011288,城南花未开g,再见了我四年的青春，我于今日3月25号11点准时分手，绝不回头,,,3月25日 23:12,2
1414011288,吃瓜人iF,还没熬过去呢，估计这辈子难了,从前慢_ZSY,你们是怎么熬过来的 我快受不了了,3月25日 23:05,0
1414011288,吃瓜人iF,感谢松弟，希望没用，痛有时可以让我记住自己曾经活过,派大星的朋友ar,享受痛苦一直一直就没那么疼，然后你如果想退的话一定一定要慢慢来，把回忆打散，然后打成碎片，一点一点的移出你的世界，如果可以找一份好的工作，体验那种苦后爽的感觉，下班了就喝一瓶很冰的旺仔，大口大口的喝，运动和朋友玩，快乐，然后慢慢来。,3月25日 23:04,0
1414011288,有人从长安来-,来自南方温柔的风怎能忍受北方刺骨的雪,,,3月25日 22:25,1
1414011288,炎烨想打球,你也要好好的 等以后去徐州找你吃火锅,我的姑娘在远方,都他妈给老子好好的，别被爱情折磨的遍体鳞伤，有空来徐州找老子喝酒，老子请你们吃火锅，别人不爱你我爱你们，我不允许你们伤害自己听清楚了吗?陌生人，我想你们累了！,3月25日 21:55,1
1414011288,陆陆会变得很优秀,看不透也说不破 人生得意须尽欢,,,3月25日 21:28,2
1414011288,卑微江黎,难受了就去想更难受的事，想着就好了，洗把脸又开始了新的生活,从前慢_ZSY,你们是怎么熬过来的 我快受不了了,3月25日 21:14,0
1414011288,卑微江黎,人生得意须尽欢奈何不了快节奏的生活和卑微的人呐，虽说快乐好找，但谁又能改变生活的节奏呢,,,3月25日 21:14,2
1414011288,卑微江黎,是,我的姑娘在远方,都他妈给老子好好的，别被爱情折磨的遍体鳞伤，有空来徐州找老子喝酒，老子请你们吃火锅，别人不爱你我爱你们，我不允许你们伤害自己听清楚了吗?陌生人，我想你们累了！,3月25日 21:12,0
1414011288,派大星的朋友ar,享受痛苦一直一直就没那么疼，然后你如果想退的话一定一定要慢慢来，把回忆打散，然后打成碎片，一点一点的移出你的世界，如果可以找一份好的工作，体验那种苦后爽的感觉，下班了就喝一瓶很冰的旺仔，大口大口的喝，运动和朋友玩，快乐，然后慢慢来。,,,3月25日 20:25,3
1414011288,派大星的朋友ar,然后你如果想退的话一定一定要慢慢来，把回忆打散，然后打成碎片，一点一点的移出你的世界，如果可以找一份好的工作，体验那种苦后爽的感觉，下班了就喝一瓶很冰的旺仔，大口大口的喝，运动和朋友玩，快乐，然后慢慢来。,从前慢_ZSY,你们是怎么熬过来的 我快受不了了,3月25日 20:22,0
1414011288,派大星的朋友ar,如果难受了，就看一些难受的东西,从前慢_ZSY,你们是怎么熬过来的 我快受不了了,3月25日 20:20,0
1414011288,派大星的朋友ar,享受痛苦,从前慢_ZSY,你们是怎么熬过来的 我快受不了了,3月25日 20:20,0
1414011288,派大星的朋友ar,一直享受，就没事啦，没那么恐怖,从前慢_ZSY,你们是怎么熬过来的 我快受不了了,3月25日 20:20,0
1414011288,FightForYou丶,谢谢了！兄弟，虽然不会去，但是看到这段话很舒服，若你日后有机会来襄阳，我请你喝酒,我的姑娘在远方,都他妈给老子好好的，别被爱情折磨的遍体鳞伤，有空来徐州找老子喝酒，老子请你们吃火锅，别人不爱你我爱你们，我不允许你们伤害自己听清楚了吗?陌生人，我想你们累了！,3月25日 19:39,0
1414011288,哇啊咿呀哈,到啦～,Duby渡,点名！,3月25日 17:22,0
1414011288,柴可夫的小司机99,越听越好听,,,3月25日 14:21,1
1414011288,从前慢_ZSY,你们是怎么熬过来的 我快受不了了,,,3月25日 13:06,2
1414011288,feelingoffreshness,人生得已须尽欢,,,3月24日 23:41,1
1414011288,你祖宗-ther,别再一拍两散,,,3月24日 21:56,2
1414011288,奕庄,万般皆是命，半点不由人,,,3月24日 21:56,3
1414011288,奕庄,来咯,Duby渡,点名！,3月24日 21:54,0
1414011288,哒进你心里了鸭biu_,来，你过来，我跟你说句话，哒哒哒哒哒哒哒哒跑进你心里啦！！！你很好，我很爱你哦，以后要过得开心鸭，再见了哦小李可爱鬼。超级爱过你。嗯。,,,3月24日 16:49,1
1414011288,李文慧a,太温柔了,我的姑娘在远方,都他妈给老子好好的，别被爱情折磨的遍体鳞伤，有空来徐州找老子喝酒，老子请你们吃火锅，别人不爱你我爱你们，我不允许你们伤害自己听清楚了吗?陌生人，我想你们累了！,3月24日 16:16,0
1414011288,梦中的你是那么完美,你要最开始说我们就是玩玩，我还敬你几分坦诚,,,3月24日 12:57,4
1414011288,陈成承程,好听，爱了爱了,,,3月24日 12:15,2
1414011288,猫jiang,,,,3月24日 11:22,1
1414011288,看到我说话请让我滚去学习,想吃火锅😦,我的姑娘在远方,都他妈给老子好好的，别被爱情折磨的遍体鳞伤，有空来徐州找老子喝酒，老子请你们吃火锅，别人不爱你我爱你们，我不允许你们伤害自己听清楚了吗?陌生人，我想你们累了！,3月24日 11:07,0
1414011288,闫高鑫,人生短短几十年，没人知道明天是意外还是一如往常，人生得意须尽欢，所有让你伤心的他或她或它，都不值得你浪费宝贵的时间。,,,3月24日 11:04,2
1414011288,怀中猫XZ,人生得意须尽欢，一首情歌两难,,,3月24日 10:35,2
1414011288,朝歌晚酒GY,昨天晚上梦到你了，梦到你回来，醒来一看原来是个梦，很想你🖤,,,3月24日 09:25,1
